Order_ID,Order_Date,Month,Quarter,Product_ID,Product_Name,Category,City,Region,Sales_Channel,Customer_Segment,Payment_Method,Quantity,Unit_Price_INR,Discount_Percent,Total_Revenue_INR,Return_Flag,Customer_Rating
ORD0541,2024-07-01,July,Q3,P003,Office Chair,Furniture,Mumbai,West,Retail Store,SME,EMI,4,11400.0,5,45600.0,No,5
ORD0542,2024-07-23,July,Q3,P010,Whiteboard Marker Set,Stationery,Bangalore,South,Corporate B2B,Individual,Net Banking,8,171.0,5,1368.0,No,5
ORD0543,2024-02-18,February,Q1,P010,Whiteboard Marker Set,Stationery,Hyderabad,South,Online,Enterprise,EMI,7,180.0,0,1260.0,No,3
ORD0544,2024-06-27,June,Q2,P015,Webcam HD,Electronics,Kolkata,East,Retail Store,Individual,UPI,10,3200.0,0,32000.0,No,1
ORD0545,2024-06-05,June,Q2,P009,Ergonomic Mouse,Electronics,Guwahati,Northeast,Retail Store,Enterprise,EMI,3,1440.0,10,4320.0,No,
ORD0546,2024-01-26,January,Q1,P011,Standing Desk,Furniture,Kolkata,East,Retail Store,Enterprise,EMI,9,22000.0,0,198000.0,No,
ORD0547,2024-07-20,July,Q3,P003,Office Chair,Furniture,Mumbai,West,Retail Store,Individual,Cash,10,12000.0,0,120000.0,No,
ORD0548,2024-07-23,July,Q3,P009,Ergonomic Mouse,Electronics,Kolkata,East,Corporate B2B,Individual,UPI,8,1280.0,20,10240.0,No,5
ORD0549,2024-04-10,April,Q2,P009,Ergonomic Mouse,Electronics,Bangalore,South,Online,Individual,Net Banking,7,1440.0,10,10080.0,No,1
ORD0550,2024-12-09,December,Q4,P007,Mechanical Keyboard,Electronics,Kolkata,East,Retail Store,SME,UPI,6,4050.0,10,24300.0,No,
ORD0551,2024-06-05,June,Q2,P003,Office Chair,Furniture,Chennai,South,Corporate B2B,SME,EMI,3,10200.0,15,30600.0,Yes,2
ORD0552,2024-12-16,December,Q4,P006,USB-C Hub,Electronics,Mumbai,West,Corporate B2B,Individual,Credit Card,1,2090.0,5,2090.0,No,3
ORD0553,2024-01-08,January,Q1,P006,USB-C Hub,Electronics,Delhi,North,Retail Store,SME,Cash,1,1980.0,10,1980.0,No,2
ORD0554,2024-10-06,October,Q4,P009,Ergonomic Mouse,Electronics,Hyderabad,South,Corporate B2B,SME,EMI,3,1600.0,0,4800.0,No,5
ORD0555,2024-01-23,January,Q1,P005,LED Desk Lamp,Furniture,Mumbai,West,Online,SME,UPI,10,1620.0,10,16200.0,Yes,1
ORD0556,2024-02-04,February,Q1,P007,Mechanical Keyboard,Electronics,Hyderabad,South,Corporate B2B,Enterprise,Net Banking,2,4500.0,0,9000.0,No,4
ORD0557,2024-04-28,April,Q2,P007,Mechanical Keyboard,Electronics,Delhi,North,Retail Store,SME,EMI,9,4500.0,0,40500.0,No,4
ORD0558,2024-10-14,October,Q4,P015,Webcam HD,Electronics,Guwahati,Northeast,Online,Individual,EMI,5,2880.0,10,14400.0,No,1
ORD0559,2024-06-26,June,Q2,P011,Standing Desk,Furniture,Chennai,South,Retail Store,Enterprise,Net Banking,4,17600.0,20,70400.0,No,
ORD0560,2024-05-11,May,Q2,P015,Webcam HD,Electronics,Kolkata,East,Online,Enterprise,Net Banking,4,3040.0,5,12160.0,No,2
ORD0561,2024-02-14,February,Q1,P012,Monitor 24 inch,Electronics,Kolkata,East,Corporate B2B,Enterprise,EMI,4,15300.0,15,61200.0,No,
ORD0562,2024-06-08,June,Q2,P015,Webcam HD,Electronics,Chennai,South,Retail Store,Enterprise,UPI,4,3040.0,5,12160.0,No,2
ORD0563,2024-03-11,March,Q1,P005,LED Desk Lamp,Furniture,Mumbai,West,Retail Store,Individual,EMI,3,1620.0,10,4860.0,Yes,1
ORD0564,2024-04-04,April,Q2,P006,USB-C Hub,Electronics,Mumbai,West,Corporate B2B,Individual,Net Banking,7,1870.0,15,13090.0,No,3
ORD0565,2024-03-18,March,Q1,P013,Printer Ink Cartridge,Stationery,Bangalore,South,Online,Individual,UPI,1,760.0,20,760.0,No,5
ORD0566,2024-04-28,April,Q2,P010,Whiteboard Marker Set,Stationery,Bangalore,South,Online,Enterprise,Credit Card,6,180.0,0,1080.0,No,5
ORD0567,2024-11-05,November,Q4,P008,A4 Paper Ream,Stationery,Chennai,South,Online,SME,Cash,8,380.0,5,3040.0,No,
ORD0568,2024-07-28,July,Q3,P013,Printer Ink Cartridge,Stationery,Guwahati,Northeast,Retail Store,SME,UPI,4,902.5,5,3610.0,Yes,4
ORD0569,2024-11-11,November,Q4,P008,A4 Paper Ream,Stationery,Chennai,South,Retail Store,Individual,Cash,7,400.0,0,2800.0,No,3
ORD0570,2024-07-20,July,Q3,P010,Whiteboard Marker Set,Stationery,Guwahati,Northeast,Corporate B2B,Individual,Cash,8,180.0,0,1440.0,No,
ORD0571,2024-10-02,October,Q4,P007,Mechanical Keyboard,Electronics,Guwahati,Northeast,Corporate B2B,SME,EMI,1,4275.0,5,4275.0,No,3
ORD0572,2024-05-26,May,Q2,P008,A4 Paper Ream,Stationery,Mumbai,West,Retail Store,SME,EMI,1,320.0,20,320.0,No,4
ORD0573,2024-02-16,February,Q1,P012,Monitor 24 inch,Electronics,Delhi,North,Online,Enterprise,EMI,3,15300.0,15,45900.0,No,2
ORD0574,2024-08-20,August,Q3,P010,Whiteboard Marker Set,Stationery,Bangalore,South,Retail Store,Individual,Net Banking,6,171.0,5,1026.0,No,
ORD0575,2024-02-28,February,Q1,P012,Monitor 24 inch,Electronics,Pune,West,Corporate B2B,SME,Credit Card,9,15300.0,15,137700.0,No,5
ORD0576,2024-03-22,March,Q1,P007,Mechanical Keyboard,Electronics,Kolkata,East,Online,Individual,Net Banking,10,4275.0,5,42750.0,No,
ORD0577,2024-12-30,December,Q4,P001,Laptop Pro 15,Electronics,Kolkata,East,Retail Store,SME,Cash,5,61750.0,5,308750.0,No,
ORD0578,2024-04-13,April,Q2,P001,Laptop Pro 15,Electronics,Hyderabad,South,Online,SME,Cash,8,52000.0,20,416000.0,No,4
ORD0579,2024-05-01,May,Q2,P004,Notebook Set (5 pack),Stationery,Pune,West,Retail Store,SME,Cash,2,200.0,20,400.0,No,
ORD0580,2024-10-07,October,Q4,P005,LED Desk Lamp,Furniture,Bangalore,South,Online,Individual,UPI,1,1620.0,10,1620.0,Yes,5
ORD0581,2024-11-04,November,Q4,P005,LED Desk Lamp,Furniture,Chennai,South,Online,Individual,Credit Card,7,1710.0,5,11970.0,No,
ORD0582,2024-12-04,December,Q4,P012,Monitor 24 inch,Electronics,Mumbai,West,Retail Store,Enterprise,EMI,6,18000.0,0,108000.0,No,
ORD0583,2024-07-07,July,Q3,P015,Webcam HD,Electronics,Kolkata,East,Online,SME,EMI,2,2880.0,10,5760.0,No,
ORD0584,2024-05-20,May,Q2,P006,USB-C Hub,Electronics,Kolkata,East,Corporate B2B,Individual,UPI,10,2200.0,0,22000.0,No,5
ORD0585,2024-02-14,February,Q1,P008,A4 Paper Ream,Stationery,Hyderabad,South,Retail Store,Enterprise,Net Banking,5,320.0,20,1600.0,No,2
ORD0586,2024-11-10,November,Q4,P010,Whiteboard Marker Set,Stationery,Pune,West,Corporate B2B,Enterprise,Cash,8,171.0,5,1368.0,No,
ORD0587,2024-05-28,May,Q2,P004,Notebook Set (5 pack),Stationery,Guwahati,Northeast,Online,Individual,Cash,2,237.5,5,475.0,No,4
ORD0588,2024-01-24,January,Q1,P006,USB-C Hub,Electronics,Chennai,South,Corporate B2B,Enterprise,UPI,1,2090.0,5,2090.0,No,
ORD0589,2024-02-04,February,Q1,P005,LED Desk Lamp,Furniture,Hyderabad,South,Corporate B2B,Enterprise,Net Banking,1,1800.0,0,1800.0,No,5
ORD0590,2024-11-11,November,Q4,P001,Laptop Pro 15,Electronics,Mumbai,West,Online,SME,Net Banking,8,55250.0,15,442000.0,No,4
ORD0591,2024-03-20,March,Q1,P011,Standing Desk,Furniture,Pune,West,Corporate B2B,SME,Cash,7,22000.0,0,154000.0,No,
ORD0592,2024-12-13,December,Q4,P006,USB-C Hub,Electronics,Guwahati,Northeast,Online,Enterprise,Net Banking,6,2200.0,0,13200.0,No,
ORD0593,2024-01-16,January,Q1,P006,USB-C Hub,Electronics,Kolkata,East,Corporate B2B,Enterprise,UPI,10,1760.0,20,17600.0,No,3
ORD0594,2024-12-27,December,Q4,P014,Filing Cabinet,Furniture,Chennai,South,Corporate B2B,Individual,Net Banking,7,8500.0,0,59500.0,No,
ORD0595,2024-08-19,August,Q3,P014,Filing Cabinet,Furniture,Hyderabad,South,Online,Enterprise,Net Banking,3,8500.0,0,25500.0,No,
ORD0596,2024-04-13,April,Q2,P015,Webcam HD,Electronics,Delhi,North,Retail Store,Enterprise,Credit Card,8,2560.0,20,20480.0,No,4
ORD0597,2024-09-25,September,Q3,P005,LED Desk Lamp,Furniture,Chennai,South,Online,Individual,EMI,3,1710.0,5,5130.0,No,5
ORD0598,2024-02-29,February,Q1,P001,Laptop Pro 15,Electronics,Hyderabad,South,Online,Enterprise,EMI,2,58500.0,10,117000.0,No,
ORD0599,2024-09-23,September,Q3,P013,Printer Ink Cartridge,Stationery,Hyderabad,South,Online,Enterprise,Net Banking,4,855.0,10,3420.0,No,
ORD0600,2024-09-29,September,Q3,P006,USB-C Hub,Electronics,Pune,West,Corporate B2B,Individual,Net Banking,3,2090.0,5,6270.0,No,
ORD0601,2024-11-14,November,Q4,P009,Ergonomic Mouse,Electronics,Delhi,North,Online,Enterprise,Net Banking,9,1440.0,10,12960.0,No,3
ORD0602,2024-10-20,October,Q4,P004,Notebook Set (5 pack),Stationery,Mumbai,West,Online,SME,EMI,6,200.0,20,1200.0,No,
ORD0603,2024-08-29,August,Q3,P015,Webcam HD,Electronics,Guwahati,Northeast,Online,SME,Credit Card,2,2720.0,15,5440.0,No,5
ORD0604,2024-11-18,November,Q4,P014,Filing Cabinet,Furniture,Pune,West,Corporate B2B,SME,Net Banking,6,8075.0,5,48450.0,No,5
ORD0605,2024-02-10,February,Q1,P015,Webcam HD,Electronics,Pune,West,Corporate B2B,Individual,Credit Card,8,3200.0,0,25600.0,No,4
ORD0606,2024-08-28,August,Q3,P004,Notebook Set (5 pack),Stationery,Bangalore,South,Online,Enterprise,Net Banking,6,212.5,15,1275.0,No,3
ORD0607,2024-06-15,June,Q2,P008,A4 Paper Ream,Stationery,Pune,West,Online,Individual,Cash,2,360.0,10,720.0,No,3
ORD0608,2024-06-27,June,Q2,P010,Whiteboard Marker Set,Stationery,Mumbai,West,Corporate B2B,Individual,Cash,2,162.0,10,324.0,No,
ORD0609,2024-06-03,June,Q2,P009,Ergonomic Mouse,Electronics,Pune,West,Retail Store,Enterprise,Cash,4,1280.0,20,5120.0,No,
ORD0610,2024-09-03,September,Q3,P007,Mechanical Keyboard,Electronics,Delhi,North,Retail Store,Individual,EMI,7,3825.0,15,26775.0,No,2
ORD0611,2024-03-29,March,Q1,P011,Standing Desk,Furniture,Delhi,North,Corporate B2B,Enterprise,EMI,8,22000.0,0,176000.0,No,5
ORD0612,2024-02-19,February,Q1,P014,Filing Cabinet,Furniture,Pune,West,Online,SME,Cash,2,6800.0,20,13600.0,No,4
ORD0613,2024-06-16,June,Q2,P008,A4 Paper Ream,Stationery,Guwahati,Northeast,Online,Individual,UPI,10,400.0,0,4000.0,No,4
ORD0614,2024-09-29,September,Q3,P005,LED Desk Lamp,Furniture,Kolkata,East,Corporate B2B,Enterprise,Cash,4,1710.0,5,6840.0,No,5
ORD0615,2024-12-13,December,Q4,P005,LED Desk Lamp,Furniture,Kolkata,East,Corporate B2B,SME,Credit Card,10,1800.0,0,18000.0,No,2
ORD0616,2024-05-30,May,Q2,P001,Laptop Pro 15,Electronics,Chennai,South,Corporate B2B,Individual,Credit Card,9,58500.0,10,526500.0,No,
ORD0617,2024-01-16,January,Q1,P004,Notebook Set (5 pack),Stationery,Kolkata,East,Corporate B2B,Enterprise,Cash,6,212.5,15,1275.0,No,2
ORD0618,2024-12-05,December,Q4,P003,Office Chair,Furniture,Pune,West,Online,Individual,EMI,7,10800.0,10,75600.0,No,
ORD0619,2024-12-09,December,Q4,P003,Office Chair,Furniture,Mumbai,West,Online,Individual,Credit Card,3,10200.0,15,30600.0,No,2
ORD0620,2024-02-13,February,Q1,P003,Office Chair,Furniture,Kolkata,East,Retail Store,Enterprise,EMI,7,9600.0,20,67200.0,No,5
ORD0621,2024-08-18,August,Q3,P007,Mechanical Keyboard,Electronics,Chennai,South,Online,Individual,Cash,10,4500.0,0,45000.0,No,2
ORD0622,2024-12-30,December,Q4,P009,Ergonomic Mouse,Electronics,Hyderabad,South,Retail Store,Enterprise,EMI,6,1600.0,0,9600.0,No,3
ORD0623,2024-02-27,February,Q1,P010,Whiteboard Marker Set,Stationery,Pune,West,Corporate B2B,Individual,UPI,9,162.0,10,1458.0,No,
ORD0624,2024-11-08,November,Q4,P002,Wireless Headphones,Electronics,Bangalore,South,Retail Store,Enterprise,Credit Card,9,2800.0,20,25200.0,No,
ORD0625,2024-06-24,June,Q2,P009,Ergonomic Mouse,Electronics,Guwahati,Northeast,Retail Store,SME,EMI,8,1280.0,20,10240.0,No,3
ORD0626,2024-05-28,May,Q2,P003,Office Chair,Furniture,Guwahati,Northeast,Corporate B2B,Enterprise,Net Banking,10,10800.0,10,108000.0,Yes,2
ORD0627,2024-10-20,October,Q4,P001,Laptop Pro 15,Electronics,Hyderabad,South,Corporate B2B,Enterprise,Credit Card,5,55250.0,15,276250.0,No,3
ORD0628,2024-05-09,May,Q2,P003,Office Chair,Furniture,Hyderabad,South,Retail Store,SME,Credit Card,2,9600.0,20,19200.0,No,2
ORD0629,2024-12-03,December,Q4,P008,A4 Paper Ream,Stationery,Chennai,South,Online,SME,UPI,8,380.0,5,3040.0,No,3
ORD0630,2024-02-13,February,Q1,P003,Office Chair,Furniture,Mumbai,West,Retail Store,SME,Cash,4,10200.0,15,40800.0,No,
ORD0631,2024-10-22,October,Q4,P012,Monitor 24 inch,Electronics,Chennai,South,Online,Enterprise,Net Banking,2,18000.0,0,36000.0,No,3
ORD0632,2024-08-31,August,Q3,P012,Monitor 24 inch,Electronics,Bangalore,South,Retail Store,Enterprise,Cash,8,16200.0,10,129600.0,No,1
ORD0633,2024-05-27,May,Q2,P015,Webcam HD,Electronics,Pune,West,Retail Store,Enterprise,Net Banking,9,3200.0,0,28800.0,No,3
ORD0634,2024-08-09,August,Q3,P010,Whiteboard Marker Set,Stationery,Hyderabad,South,Retail Store,SME,Net Banking,2,162.0,10,324.0,No,2
ORD0635,2024-12-10,December,Q4,P010,Whiteboard Marker Set,Stationery,Bangalore,South,Corporate B2B,SME,UPI,6,144.0,20,864.0,Yes,
ORD0636,2024-02-04,February,Q1,P001,Laptop Pro 15,Electronics,Kolkata,East,Online,Enterprise,Credit Card,8,58500.0,10,468000.0,No,
ORD0637,2024-04-08,April,Q2,P001,Laptop Pro 15,Electronics,Guwahati,Northeast,Corporate B2B,Individual,Credit Card,10,61750.0,5,617500.0,No,1
ORD0638,2024-02-14,February,Q1,P014,Filing Cabinet,Furniture,Mumbai,West,Retail Store,Enterprise,EMI,3,8500.0,0,25500.0,No,
ORD0639,2024-08-27,August,Q3,P011,Standing Desk,Furniture,Delhi,North,Corporate B2B,SME,Net Banking,7,19800.0,10,138600.0,No,3
ORD0640,2024-02-01,February,Q1,P007,Mechanical Keyboard,Electronics,Kolkata,East,Retail Store,Individual,Net Banking,5,4275.0,5,21375.0,No,2
ORD0641,2024-11-08,November,Q4,P007,Mechanical Keyboard,Electronics,Mumbai,West,Corporate B2B,SME,Credit Card,3,3600.0,20,10800.0,No,
ORD0642,2024-11-25,November,Q4,P002,Wireless Headphones,Electronics,Pune,West,Corporate B2B,SME,Credit Card,1,3500.0,0,3500.0,No,4
ORD0643,2024-01-10,January,Q1,P015,Webcam HD,Electronics,Pune,West,Online,Enterprise,Credit Card,1,2720.0,15,2720.0,No,4
ORD0644,2024-10-21,October,Q4,P001,Laptop Pro 15,Electronics,Pune,West,Retail Store,SME,Cash,2,52000.0,20,104000.0,No,4
ORD0645,2024-03-03,March,Q1,P010,Whiteboard Marker Set,Stationery,Chennai,South,Retail Store,Enterprise,Net Banking,7,180.0,0,1260.0,No,1
ORD0646,2024-07-06,July,Q3,P009,Ergonomic Mouse,Electronics,Chennai,South,Online,SME,Net Banking,4,1520.0,5,6080.0,No,2
ORD0647,2024-06-02,June,Q2,P012,Monitor 24 inch,Electronics,Kolkata,East,Online,Enterprise,Net Banking,8,18000.0,0,144000.0,No,2
ORD0648,2024-03-12,March,Q1,P001,Laptop Pro 15,Electronics,Bangalore,South,Online,Enterprise,EMI,4,55250.0,15,221000.0,No,3
ORD0649,2024-09-12,September,Q3,P009,Ergonomic Mouse,Electronics,Pune,West,Online,Individual,Net Banking,1,1440.0,10,1440.0,No,
ORD0650,2024-03-01,March,Q1,P004,Notebook Set (5 pack),Stationery,Pune,West,Corporate B2B,Enterprise,UPI,10,237.5,5,2375.0,No,
ORD0651,2024-03-13,March,Q1,P008,A4 Paper Ream,Stationery,Guwahati,Northeast,Retail Store,Enterprise,Credit Card,4,380.0,5,1520.0,Yes,3
ORD0652,2024-02-19,February,Q1,P008,A4 Paper Ream,Stationery,Mumbai,West,Corporate B2B,Individual,Credit Card,2,340.0,15,680.0,No,1
ORD0653,2024-04-13,April,Q2,P007,Mechanical Keyboard,Electronics,Chennai,South,Corporate B2B,Enterprise,Cash,6,4500.0,0,27000.0,No,2
ORD0654,2024-06-13,June,Q2,P014,Filing Cabinet,Furniture,Bangalore,South,Online,Enterprise,UPI,6,8500.0,0,51000.0,No,
ORD0655,2024-07-31,July,Q3,P003,Office Chair,Furniture,Chennai,South,Corporate B2B,Individual,Cash,4,9600.0,20,38400.0,Yes,
ORD0656,2024-11-19,November,Q4,P010,Whiteboard Marker Set,Stationery,Kolkata,East,Online,Individual,Cash,2,180.0,0,360.0,Yes,5
ORD0657,2024-05-25,May,Q2,P007,Mechanical Keyboard,Electronics,Pune,West,Corporate B2B,Individual,UPI,3,4050.0,10,12150.0,No,2
ORD0658,2024-11-08,November,Q4,P012,Monitor 24 inch,Electronics,Guwahati,Northeast,Corporate B2B,Individual,Cash,10,18000.0,0,180000.0,No,3
ORD0659,2024-08-02,August,Q3,P001,Laptop Pro 15,Electronics,Bangalore,South,Online,Individual,EMI,2,52000.0,20,104000.0,No,5
ORD0660,2024-09-16,September,Q3,P004,Notebook Set (5 pack),Stationery,Pune,West,Corporate B2B,Enterprise,UPI,5,250.0,0,1250.0,No,4
ORD0661,2024-09-11,September,Q3,P003,Office Chair,Furniture,Mumbai,West,Corporate B2B,Individual,Credit Card,6,10800.0,10,64800.0,No,
ORD0662,2024-11-11,November,Q4,P013,Printer Ink Cartridge,Stationery,Pune,West,Online,Individual,Credit Card,9,902.5,5,8122.5,No,
ORD0663,2024-09-20,September,Q3,P002,Wireless Headphones,Electronics,Delhi,North,Online,Enterprise,Cash,10,2800.0,20,28000.0,No,
ORD0664,2024-12-12,December,Q4,P015,Webcam HD,Electronics,Chennai,South,Online,Individual,Net Banking,4,3200.0,0,12800.0,No,2
ORD0665,2024-07-11,July,Q3,P015,Webcam HD,Electronics,Bangalore,South,Online,SME,EMI,8,3200.0,0,25600.0,No,
ORD0666,2024-11-08,November,Q4,P008,A4 Paper Ream,Stationery,Mumbai,West,Retail Store,SME,UPI,8,380.0,5,3040.0,No,2
ORD0667,2024-06-20,June,Q2,P003,Office Chair,Furniture,Guwahati,Northeast,Corporate B2B,Enterprise,Credit Card,5,11400.0,5,57000.0,No,4
ORD0668,2024-03-28,March,Q1,P013,Printer Ink Cartridge,Stationery,Chennai,South,Online,SME,EMI,3,760.0,20,2280.0,No,5
ORD0669,2024-04-27,April,Q2,P002,Wireless Headphones,Electronics,Kolkata,East,Corporate B2B,SME,UPI,10,2975.0,15,29750.0,No,
ORD0670,2024-08-07,August,Q3,P012,Monitor 24 inch,Electronics,Bangalore,South,Online,SME,Cash,10,17100.0,5,171000.0,No,2
ORD0671,2024-10-20,October,Q4,P015,Webcam HD,Electronics,Guwahati,Northeast,Retail Store,Individual,Credit Card,8,2560.0,20,20480.0,Yes,4
ORD0672,2024-12-22,December,Q4,P014,Filing Cabinet,Furniture,Delhi,North,Retail Store,SME,UPI,2,6800.0,20,13600.0,No,4
ORD0673,2024-04-21,April,Q2,P003,Office Chair,Furniture,Chennai,South,Retail Store,Individual,Credit Card,1,10200.0,15,10200.0,No,
ORD0674,2024-08-23,August,Q3,P014,Filing Cabinet,Furniture,Guwahati,Northeast,Retail Store,SME,UPI,7,8075.0,5,56525.0,No,4
ORD0675,2024-12-26,December,Q4,P011,Standing Desk,Furniture,Guwahati,Northeast,Corporate B2B,Individual,Cash,6,17600.0,20,105600.0,Yes,3
ORD0676,2024-12-23,December,Q4,P010,Whiteboard Marker Set,Stationery,Bangalore,South,Corporate B2B,Individual,EMI,6,180.0,0,1080.0,No,3
ORD0677,2024-01-27,January,Q1,P002,Wireless Headphones,Electronics,Kolkata,East,Retail Store,SME,EMI,1,3150.0,10,3150.0,No,1
ORD0678,2024-10-14,October,Q4,P012,Monitor 24 inch,Electronics,Bangalore,South,Online,SME,UPI,9,18000.0,0,162000.0,No,5
ORD0679,2024-12-25,December,Q4,P004,Notebook Set (5 pack),Stationery,Bangalore,South,Retail Store,SME,Net Banking,9,212.5,15,1912.5,No,
ORD0680,2024-06-25,June,Q2,P008,A4 Paper Ream,Stationery,Pune,West,Corporate B2B,Enterprise,Credit Card,8,320.0,20,2560.0,No,3
ORD0681,2024-08-19,August,Q3,P010,Whiteboard Marker Set,Stationery,Chennai,South,Corporate B2B,Enterprise,Credit Card,4,153.0,15,612.0,No,2
ORD0682,2024-05-27,May,Q2,P002,Wireless Headphones,Electronics,Delhi,North,Online,SME,Credit Card,3,2975.0,15,8925.0,No,
ORD0683,2024-11-17,November,Q4,P001,Laptop Pro 15,Electronics,Hyderabad,South,Retail Store,Enterprise,EMI,3,55250.0,15,165750.0,No,1
ORD0684,2024-05-29,May,Q2,P004,Notebook Set (5 pack),Stationery,Delhi,North,Online,Individual,EMI,6,212.5,15,1275.0,No,3
ORD0685,2024-09-05,September,Q3,P010,Whiteboard Marker Set,Stationery,Pune,West,Retail Store,SME,EMI,3,162.0,10,486.0,No,
ORD0686,2024-09-04,September,Q3,P006,USB-C Hub,Electronics,Hyderabad,South,Online,Individual,Net Banking,5,1870.0,15,9350.0,No,2
ORD0687,2024-12-30,December,Q4,P009,Ergonomic Mouse,Electronics,Hyderabad,South,Online,Individual,UPI,3,1520.0,5,4560.0,No,5
ORD0688,2024-03-05,March,Q1,P008,A4 Paper Ream,Stationery,Hyderabad,South,Retail Store,Individual,UPI,9,400.0,0,3600.0,No,2
ORD0689,2024-07-09,July,Q3,P008,A4 Paper Ream,Stationery,Mumbai,West,Corporate B2B,SME,Credit Card,1,340.0,15,340.0,No,4
ORD0690,2024-06-12,June,Q2,P003,Office Chair,Furniture,Guwahati,Northeast,Corporate B2B,Enterprise,EMI,6,10800.0,10,64800.0,No,
ORD0691,2024-10-20,October,Q4,P011,Standing Desk,Furniture,Mumbai,West,Corporate B2B,Enterprise,Cash,6,22000.0,0,132000.0,No,2
ORD0692,2024-12-13,December,Q4,P009,Ergonomic Mouse,Electronics,Delhi,North,Retail Store,Individual,Cash,10,1520.0,5,15200.0,No,
ORD0693,2024-01-29,January,Q1,P010,Whiteboard Marker Set,Stationery,Bangalore,South,Corporate B2B,Enterprise,UPI,5,171.0,5,855.0,Yes,4
ORD0694,2024-12-12,December,Q4,P011,Standing Desk,Furniture,Delhi,North,Corporate B2B,SME,UPI,8,19800.0,10,158400.0,No,1
ORD0695,2024-12-07,December,Q4,P006,USB-C Hub,Electronics,Kolkata,East,Online,Enterprise,Cash,6,1870.0,15,11220.0,No,
ORD0696,2024-06-28,June,Q2,P005,LED Desk Lamp,Furniture,Pune,West,Corporate B2B,Individual,UPI,8,1530.0,15,12240.0,No,
ORD0697,2024-08-05,August,Q3,P012,Monitor 24 inch,Electronics,Kolkata,East,Online,Enterprise,EMI,2,17100.0,5,34200.0,No,5
ORD0698,2024-06-20,June,Q2,P002,Wireless Headphones,Electronics,Kolkata,East,Online,Individual,Cash,5,2975.0,15,14875.0,No,5
ORD0699,2024-03-11,March,Q1,P004,Notebook Set (5 pack),Stationery,Mumbai,West,Retail Store,SME,EMI,8,250.0,0,2000.0,No,5
ORD0700,2024-06-04,June,Q2,P008,A4 Paper Ream,Stationery,Pune,West,Online,Individual,Credit Card,3,360.0,10,1080.0,No,4
ORD0701,2024-03-04,March,Q1,P011,Standing Desk,Furniture,Hyderabad,South,Retail Store,Individual,Cash,4,22000.0,0,88000.0,No,
ORD0702,2024-02-04,February,Q1,P010,Whiteboard Marker Set,Stationery,Chennai,South,Corporate B2B,SME,EMI,7,162.0,10,1134.0,No,1
ORD0703,2024-07-10,July,Q3,P009,Ergonomic Mouse,Electronics,Guwahati,Northeast,Retail Store,Individual,EMI,1,1520.0,5,1520.0,No,2
ORD0704,2024-07-01,July,Q3,P003,Office Chair,Furniture,Guwahati,Northeast,Retail Store,SME,Cash,6,12000.0,0,72000.0,No,1
ORD0705,2024-09-20,September,Q3,P004,Notebook Set (5 pack),Stationery,Mumbai,West,Online,Enterprise,UPI,9,225.0,10,2025.0,No,3
ORD0706,2024-05-18,May,Q2,P011,Standing Desk,Furniture,Chennai,South,Online,Enterprise,EMI,6,20900.0,5,125400.0,Yes,3
ORD0707,2024-09-05,September,Q3,P007,Mechanical Keyboard,Electronics,Chennai,South,Online,Individual,UPI,3,3600.0,20,10800.0,No,
ORD0708,2024-10-13,October,Q4,P010,Whiteboard Marker Set,Stationery,Delhi,North,Retail Store,SME,Credit Card,2,171.0,5,342.0,No,3
ORD0709,2024-12-19,December,Q4,P006,USB-C Hub,Electronics,Mumbai,West,Retail Store,Enterprise,EMI,6,2090.0,5,12540.0,No,
ORD0710,2024-03-01,March,Q1,P004,Notebook Set (5 pack),Stationery,Mumbai,West,Corporate B2B,Individual,UPI,5,237.5,5,1187.5,No,4
ORD0711,2024-12-19,December,Q4,P013,Printer Ink Cartridge,Stationery,Delhi,North,Online,Individual,Cash,7,950.0,0,6650.0,No,
ORD0712,2024-12-03,December,Q4,P009,Ergonomic Mouse,Electronics,Guwahati,Northeast,Retail Store,Individual,Net Banking,1,1600.0,0,1600.0,No,
ORD0713,2024-02-19,February,Q1,P013,Printer Ink Cartridge,Stationery,Delhi,North,Corporate B2B,Individual,EMI,4,902.5,5,3610.0,No,
ORD0714,2024-03-15,March,Q1,P014,Filing Cabinet,Furniture,Hyderabad,South,Corporate B2B,SME,Net Banking,3,6800.0,20,20400.0,No,5
ORD0715,2024-10-18,October,Q4,P002,Wireless Headphones,Electronics,Delhi,North,Corporate B2B,Individual,EMI,4,3325.0,5,13300.0,No,
ORD0716,2024-10-02,October,Q4,P001,Laptop Pro 15,Electronics,Delhi,North,Online,Enterprise,Cash,6,52000.0,20,312000.0,No,1
ORD0717,2024-04-02,April,Q2,P014,Filing Cabinet,Furniture,Chennai,South,Retail Store,SME,UPI,9,8075.0,5,72675.0,No,3
ORD0718,2024-03-04,March,Q1,P008,A4 Paper Ream,Stationery,Delhi,North,Corporate B2B,Individual,Cash,6,360.0,10,2160.0,No,
ORD0719,2024-06-16,June,Q2,P008,A4 Paper Ream,Stationery,Delhi,North,Retail Store,SME,Cash,10,360.0,10,3600.0,No,2
ORD0720,2024-10-10,October,Q4,P007,Mechanical Keyboard,Electronics,Hyderabad,South,Retail Store,Individual,Credit Card,8,4050.0,10,32400.0,No,4
